DMs_,smooth_sfunc,cutoff_func
12.779405506531905,0.38625752204333774,1.0
12.788237140267286,0.38644211824971836,1.0
12.79707487739726,0.3866267562719178,1.0
12.805918722139777,0.3868114360855826,1.0
12.814768678715707,0.3869961576663327,1.0
12.823624751348836,0.38718092098976137,1.0
12.832486944265872,0.38736572603143504,1.0
12.841355261696442,0.38755057276689375,1.0
12.850229707873087,0.3877354611716503,1.0
12.859110287031283,0.38792039122119143,1.0
12.867997003409437,0.38810536289097675,1.0
12.876889861248873,0.38829037615643935,1.0
12.885788864793858,0.3884754309929858,1.0
12.894694018291581,0.3886605273759956,1.0
12.903605325992176,0.38884566528082193,1.0
12.912522792148707,0.3890308446827906,1.0
12.921446421017189,0.38921606555720184,1.0
12.930376216856553,0.3894013278793281,1.0
12.939312183928699,0.3895866316244157,1.0
12.948254326498462,0.3897719767676842,1.0
12.957202648833627,0.3899573632843263,1.0
12.966157155204924,0.39014279114950823,1.0
12.975117849886038,0.3903282603383693,1.0
12.984084737153605,0.39051377082602223,1.0
12.993057821287229,0.3906993225875531,1.0
13.002037106569443,0.3908849155980209,1.0
13.011022597285766,0.3910705498324586,1.0
13.02001429772467,0.3912562252658715,1.0
13.029012212177589,0.39144194187323933,1.0
13.038016344938926,0.3916276996295143,1.0
13.04702670030605,0.3918134985096222,1.0
13.0560432825793,0.39199933848846213,1.0
13.065066096061985,0.3921852195409065,1.0
13.074095145060397,0.3923711416418006,1.0
13.083130433883785,0.3925571047659636,1.0
13.092171966844393,0.39274310888818764,1.0
13.101219748257442,0.3929291539832382,1.0
13.110273782441132,0.3931152400258541,1.0
13.119334073716647,0.39330136699074736,1.0
13.12840062640816,0.39348753485260335,1.0
13.137473444842831,0.39367374358608065,1.0
13.146552533350818,0.39385999316581144,1.0
13.15563789626525,0.3940462835664008,1.0
13.164729537922268,0.3942326147624268,1.0
13.173827462661011,0.3944189867284419,1.0
13.182931674823609,0.39460539943897055,1.0
13.192042178755196,0.39479185286851165,1.0
13.20115897880391,0.3949783469915365,1.0
13.21028207932089,0.3951648817824901,1.0
13.219411484660288,0.3953514572157907,1.0
13.228547199179264,0.3955380732658298,1.0
13.237689227237976,0.39572472990697194,1.0
13.24683757319961,0.3959114271135554,1.0
13.255992241430366,0.39609816485989147,1.0
13.265153236299458,0.3962849431202646,1.0
13.27432056217912,0.39647176186893296,1.0
13.283494223444606,0.39665862108012734,1.0
13.292674224474204,0.3968455207280526,1.0
13.301860569649206,0.3970324607868862,1.0
13.31105326335395,0.39721944123077924,1.0
13.3202523099758,0.397406462033856,1.0
13.32945771390515,0.3975935231702142,1.0
13.33866947953543,0.39778062461392416,1.0
13.347887611263104,0.39796776633903064,1.0
13.357112113487677,0.3981549483195508,1.0
13.366342990611692,0.39834217052947535,1.0
13.375580247040743,0.3985294329427684,1.0
13.384823887183448,0.39871673553336684,1.0
13.39407391545149,0.39890407827518143,1.0
13.403330336259597,0.3990914611420959,1.0
13.412593154025547,0.3992788841079675,1.0
13.421862373170171,0.3994663471466264,1.0
13.431137998117354,0.3996538502318764,1.0
13.440420033294037,0.3998413933374943,1.0
13.449708483130234,0.4000289764372304,1.0
13.459003352058993,0.40021659950480815,1.0
13.468304644516449,0.4004042625139242,1.0
13.477612364941793,0.4005919654382487,1.0
13.48692651777729,0.400779708251425,1.0
13.49624710746827,0.4009674909270696,1.0
13.505574138463134,0.4011553134387725,1.0
